"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3229","test_sidewall_100um_x_100um_distance_200nm_li1","kpex/2.5D Extraction Tests","Fri Jan 31 21:45:34 GMT 2025","failed","Fri Jan 31 21:45:38 GMT 2025","","rcx25_test","",""
"","0","test_render_enum_help__default__strenum","Unit Tests","Fri Jan 31 20:19:19 GMT 2025","passed","Fri Jan 31 20:19:19 GMT 2025","Test","argparse_helpers_test","",""
"","3258","test_sidewall_cap_vpp_04p4x04p6_l1_redux","kpex/2.5D Extraction Tests","Fri Jan 31 21:45:41 GMT 2025","failed","Fri Jan 31 21:45:44 GMT 2025","","rcx25_test","",""
"","0","test_netlist_reduction_2","Unit Tests","Fri Jan 31 20:19:19 GMT 2025","passed","Fri Jan 31 20:19:19 GMT 2025","Test","netlist_reducer_test","",""
"","3252","test_sideoverlap_simple_plates_li1_m1","kpex/2.5D Extraction Tests","Fri Jan 31 21:45:47 GMT 2025","failed","Fri Jan 31 21:45:51 GMT 2025","","rcx25_test","",""
"","0","test_fastercap_parse_capacitance_matrix","Unit Tests","Fri Jan 31 20:19:19 GMT 2025","passed","Fri Jan 31 20:19:19 GMT 2025","Test","fastercap_runner_test","",""
"","1063","test_fastercap_model_generator","Unit Tests","Fri Jan 31 20:19:18 GMT 2025","passed","Fri Jan 31 20:19:19 GMT 2025","","fastercap_model_generator_test","",""
"","3233","test_sidewall_net_uturn_l1_redux","kpex/2.5D Extraction Tests","Fri Jan 31 21:45:38 GMT 2025","failed","Fri Jan 31 21:45:41 GMT 2025","","rcx25_test","",""
"","0","test_averaged_off_diagonals","Unit Tests","Fri Jan 31 20:19:18 GMT 2025","passed","Fri Jan 31 20:19:18 GMT 2025","Test","capacitance_matrix_test","",""
"","0","test_render_enum_help__default__intenum","Unit Tests","Fri Jan 31 20:19:19 GMT 2025","passed","Fri Jan 31 20:19:19 GMT 2025","Test","argparse_helpers_test","",""
"","3247","test_overlap_plates_100um_x_100um_li1_m1","kpex/2.5D Extraction Tests","Fri Jan 31 21:45:28 GMT 2025","passed","Fri Jan 31 21:45:31 GMT 2025","","rcx25_test","",""
"","32","test_fastcap_parse_capacitance_matrix","Unit Tests","Fri Jan 31 20:19:18 GMT 2025","passed","Fri Jan 31 20:19:18 GMT 2025","Test","fastcap_runner_test","",""
"","0","test_render_enum_help__default__strenum__lowercased","Unit Tests","Fri Jan 31 20:19:19 GMT 2025","passed","Fri Jan 31 20:19:19 GMT 2025","Test","argparse_helpers_test","",""
"","3345","test_overlap_plates_100um_x_100um_li1_m1_m2_m3","kpex/2.5D Extraction Tests","Fri Jan 31 21:45:31 GMT 2025","passed","Fri Jan 31 21:45:34 GMT 2025","","rcx25_test","",""
"","31","test_netlist_expansion","Unit Tests","Fri Jan 31 20:19:19 GMT 2025","passed","Fri Jan 31 20:19:19 GMT 2025","Test","netlist_expander_test","",""
"","0","test_render_enum_help__nodefault__intenum","Unit Tests","Fri Jan 31 20:19:19 GMT 2025","passed","Fri Jan 31 20:19:19 GMT 2025","Test","argparse_helpers_test","",""
"","5102620","test_single_plate_100um_x_100um_li1_over_substrate","kpex/FasterCap Extraction Tests","Fri Jan 31 20:20:25 GMT 2025","failed","Fri Jan 31 21:45:27 GMT 2025","","fastercap_test","",""
"","0","test_parse_csv","Unit Tests","Fri Jan 31 20:19:18 GMT 2025","passed","Fri Jan 31 20:19:18 GMT 2025","Test","capacitance_matrix_test","",""
"","0","test_write_csv","Unit Tests","Fri Jan 31 20:19:18 GMT 2025","passed","Fri Jan 31 20:19:18 GMT 2025","Test","capacitance_matrix_test","",""
"","3266","test_near_body_shield_li1_m1","kpex/2.5D Extraction Tests","Fri Jan 31 21:45:44 GMT 2025","passed","Fri Jan 31 21:45:47 GMT 2025","","rcx25_test","",""
"","320","test_single_plate_100um_x_100um_li1_over_substrate","kpex/2.5D Extraction Tests","Fri Jan 31 21:45:27 GMT 2025","passed","Fri Jan 31 21:45:28 GMT 2025","","rcx25_test","",""
"","15","test_netlist_reduction_1","Unit Tests","Fri Jan 31 20:19:19 GMT 2025","passed","Fri Jan 31 20:19:19 GMT 2025","Test","netlist_reducer_test","",""
