"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2563","test_sideoverlap_fingered_li1_m1_patternA","kpex/2.5D Extraction Tests","Mon Mar 31 15:57:06 GMT 2025","passed","Mon Mar 31 15:57:08 GMT 2025","","rcx25_test","",""
"","1","test_fastercap_parse_capacitance_matrix","Unit Tests","Mon Mar 31 14:30:26 GMT 2025","passed","Mon Mar 31 14:30:26 GMT 2025","Test","fastercap_runner_test","",""
"","1109","test_fastercap_model_generator","Unit Tests","Mon Mar 31 14:30:25 GMT 2025","passed","Mon Mar 31 14:30:26 GMT 2025","","fastercap_model_generator_test","",""
"","0","test_expand_skinny_tris","Unit Tests","Mon Mar 31 14:30:26 GMT 2025","passed","Mon Mar 31 14:30:26 GMT 2025","REXTest","resistor_extraction_test","",""
"","0","test_averaged_off_diagonals","Unit Tests","Mon Mar 31 14:30:25 GMT 2025","passed","Mon Mar 31 14:30:25 GMT 2025","Test","capacitance_matrix_test","",""
"","0","test_render_enum_help__default__intenum","Unit Tests","Mon Mar 31 14:30:26 GMT 2025","passed","Mon Mar 31 14:30:26 GMT 2025","Test","argparse_helpers_test","",""
"","2443","test_sidewall_100um_x_100um_distance_200nm_li1","kpex/2.5D Extraction Tests","Mon Mar 31 15:56:46 GMT 2025","passed","Mon Mar 31 15:56:48 GMT 2025","","rcx25_test","",""
"","0","test_render_enum_help__nodefault__intenum","Unit Tests","Mon Mar 31 14:30:26 GMT 2025","passed","Mon Mar 31 14:30:26 GMT 2025","Test","argparse_helpers_test","",""
"","2526","test_sideoverlap_shielding_simple_plates_li1_m1_m2","kpex/2.5D Extraction Tests","Mon Mar 31 15:57:01 GMT 2025","passed","Mon Mar 31 15:57:03 GMT 2025","","rcx25_test","",""
"","32","test_extraction","Unit Tests","Mon Mar 31 14:30:26 GMT 2025","passed","Mon Mar 31 14:30:26 GMT 2025","REXTest","resistor_extraction_test","",""
"","332","test_single_plate_100um_x_100um_li1_over_substrate","kpex/2.5D Extraction Tests","Mon Mar 31 15:56:40 GMT 2025","passed","Mon Mar 31 15:56:40 GMT 2025","","rcx25_test","",""
"","2501","test_lateral_fringe_shield_by_same_polygon_li1","kpex/2.5D Extraction Tests","Mon Mar 31 15:56:56 GMT 2025","passed","Mon Mar 31 15:56:58 GMT 2025","","rcx25_test","",""
"","0","test_netlist_reduction_2","Unit Tests","Mon Mar 31 14:30:26 GMT 2025","passed","Mon Mar 31 14:30:26 GMT 2025","Test","netlist_reducer_test","",""
"","15","test_rn_eliminate","Unit Tests","Mon Mar 31 14:30:26 GMT 2025","passed","Mon Mar 31 14:30:26 GMT 2025","REXTest","resistor_extraction_test","",""
"","0","test_summarize_sideoverlap","Unit Tests","Mon Mar 31 14:30:26 GMT 2025","passed","Mon Mar 31 14:30:26 GMT 2025","CellExtractionResultsTest","extraction_results_test","",""
"","0","test_render_enum_help__default__strenum__lowercased","Unit Tests","Mon Mar 31 14:30:26 GMT 2025","passed","Mon Mar 31 14:30:26 GMT 2025","Test","argparse_helpers_test","",""
"","2491","test_sideoverlap_simple_plates_li1_m1","kpex/2.5D Extraction Tests","Mon Mar 31 15:56:58 GMT 2025","passed","Mon Mar 31 15:57:01 GMT 2025","","rcx25_test","",""
"","0","test_netlist_reduction_2","Unit Tests","Mon Mar 31 14:30:26 GMT 2025","passed","Mon Mar 31 14:30:26 GMT 2025","Test","netlist_json_test","",""
