"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3269","test_overlap_plates_100um_x_100um_li1_m1","kpex/2.5D Extraction Tests","Wed Mar 05 20:42:07 GMT 2025","passed","Wed Mar 05 20:42:10 GMT 2025","","rcx25_test","",""
"","0","test_render_enum_help__default__strenum__lowercased","Unit Tests","Wed Mar 05 19:15:58 GMT 2025","passed","Wed Mar 05 19:15:58 GMT 2025","Test","argparse_helpers_test","",""
"","0","test_netlist_reduction_2","Unit Tests","Wed Mar 05 19:15:58 GMT 2025","passed","Wed Mar 05 19:15:58 GMT 2025","Test","netlist_reducer_test","",""
"","322","test_single_plate_100um_x_100um_li1_over_substrate","kpex/2.5D Extraction Tests","Wed Mar 05 20:42:06 GMT 2025","passed","Wed Mar 05 20:42:07 GMT 2025","","rcx25_test","",""
"","32","test_fastcap_parse_capacitance_matrix","Unit Tests","Wed Mar 05 19:15:57 GMT 2025","passed","Wed Mar 05 19:15:57 GMT 2025","Test","fastcap_runner_test","",""
"","3261","test_sidewall_100um_x_100um_distance_200nm_li1","kpex/2.5D Extraction Tests","Wed Mar 05 20:42:13 GMT 2025","failed","Wed Mar 05 20:42:16 GMT 2025","","rcx25_test","",""
"","0","test_write_csv","Unit Tests","Wed Mar 05 19:15:57 GMT 2025","passed","Wed Mar 05 19:15:57 GMT 2025","Test","capacitance_matrix_test","",""
"","16","test_netlist_reduction_1","Unit Tests","Wed Mar 05 19:15:58 GMT 2025","passed","Wed Mar 05 19:15:58 GMT 2025","Test","netlist_reducer_test","",""
"","0","test_render_enum_help__default__intenum","Unit Tests","Wed Mar 05 19:15:58 GMT 2025","passed","Wed Mar 05 19:15:58 GMT 2025","Test","argparse_helpers_test","",""
"","0","test_averaged_off_diagonals","Unit Tests","Wed Mar 05 19:15:57 GMT 2025","passed","Wed Mar 05 19:15:57 GMT 2025","Test","capacitance_matrix_test","",""
"","3287","test_near_body_shield_li1_m1","kpex/2.5D Extraction Tests","Wed Mar 05 20:42:23 GMT 2025","passed","Wed Mar 05 20:42:26 GMT 2025","","rcx25_test","",""
"","0","test_fastercap_parse_capacitance_matrix","Unit Tests","Wed Mar 05 19:15:58 GMT 2025","passed","Wed Mar 05 19:15:58 GMT 2025","Test","fastercap_runner_test","",""
"","3252","test_sidewall_net_uturn_l1_redux","kpex/2.5D Extraction Tests","Wed Mar 05 20:42:16 GMT 2025","failed","Wed Mar 05 20:42:20 GMT 2025","","rcx25_test","",""
"","3284","test_sideoverlap_simple_plates_li1_m1","kpex/2.5D Extraction Tests","Wed Mar 05 20:42:26 GMT 2025","failed","Wed Mar 05 20:42:30 GMT 2025","","rcx25_test","",""
"","5111247","test_single_plate_100um_x_100um_li1_over_substrate","kpex/FasterCap Extraction Tests","Wed Mar 05 19:16:55 GMT 2025","failed","Wed Mar 05 20:42:06 GMT 2025","","fastercap_test","",""
"","1063","test_fastercap_model_generator","Unit Tests","Wed Mar 05 19:15:57 GMT 2025","passed","Wed Mar 05 19:15:58 GMT 2025","","fastercap_model_generator_test","",""
"","3388","test_overlap_plates_100um_x_100um_li1_m1_m2_m3","kpex/2.5D Extraction Tests","Wed Mar 05 20:42:10 GMT 2025","passed","Wed Mar 05 20:42:13 GMT 2025","","rcx25_test","",""
"","0","test_parse_csv","Unit Tests","Wed Mar 05 19:15:57 GMT 2025","passed","Wed Mar 05 19:15:57 GMT 2025","Test","capacitance_matrix_test","",""
"","0","test_render_enum_help__default__strenum","Unit Tests","Wed Mar 05 19:15:58 GMT 2025","passed","Wed Mar 05 19:15:58 GMT 2025","Test","argparse_helpers_test","",""
"","0","test_render_enum_help__nodefault__intenum","Unit Tests","Wed Mar 05 19:15:58 GMT 2025","passed","Wed Mar 05 19:15:58 GMT 2025","Test","argparse_helpers_test","",""
"","31","test_netlist_expansion","Unit Tests","Wed Mar 05 19:15:58 GMT 2025","passed","Wed Mar 05 19:15:58 GMT 2025","Test","netlist_expander_test","",""
"","3264","test_sidewall_cap_vpp_04p4x04p6_l1_redux","kpex/2.5D Extraction Tests","Wed Mar 05 20:42:20 GMT 2025","failed","Wed Mar 05 20:42:23 GMT 2025","","rcx25_test","",""
