"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","test_normed_ascending","Unit Tests","Mon Mar 31 18:08:35 GMT 2025","passed","Mon Mar 31 18:08:35 GMT 2025","NetCoupleKeyTest","extraction_results_test","",""
"","0","test_averaged_off_diagonals","Unit Tests","Mon Mar 31 18:08:33 GMT 2025","passed","Mon Mar 31 18:08:33 GMT 2025","Test","capacitance_matrix_test","",""
"","0","test_fastercap_parse_capacitance_matrix","Unit Tests","Mon Mar 31 18:08:34 GMT 2025","passed","Mon Mar 31 18:08:34 GMT 2025","Test","fastercap_runner_test","",""
"","0","test_render_enum_help__default__strenum","Unit Tests","Mon Mar 31 18:08:35 GMT 2025","passed","Mon Mar 31 18:08:35 GMT 2025","Test","argparse_helpers_test","",""
"","31","test_netlist_expansion","Unit Tests","Mon Mar 31 18:08:34 GMT 2025","passed","Mon Mar 31 18:08:35 GMT 2025","Test","netlist_expander_test","",""
"","16","test_netlist_reduction_2","Unit Tests","Mon Mar 31 18:08:35 GMT 2025","passed","Mon Mar 31 18:08:35 GMT 2025","Test","netlist_json_test","",""
"","0","test_parse_csv","Unit Tests","Mon Mar 31 18:08:33 GMT 2025","passed","Mon Mar 31 18:08:33 GMT 2025","Test","capacitance_matrix_test","",""
"","0","test_rex_basic","Unit Tests","Mon Mar 31 18:08:35 GMT 2025","passed","Mon Mar 31 18:08:35 GMT 2025","REXTest","resistor_extraction_test","",""
"","0","test_rn_eliminate2","Unit Tests","Mon Mar 31 18:08:35 GMT 2025","passed","Mon Mar 31 18:08:35 GMT 2025","REXTest","resistor_extraction_test","",""
"","0","test_netlist_reduction_2","Unit Tests","Mon Mar 31 18:08:35 GMT 2025","passed","Mon Mar 31 18:08:35 GMT 2025","Test","netlist_reducer_test","",""
"","2480","test_lateral_fringe_shield_by_same_polygon_li1","kpex/2.5D Extraction Tests","Mon Mar 31 19:35:41 GMT 2025","passed","Mon Mar 31 19:35:43 GMT 2025","","rcx25_test","",""
"","331","test_single_plate_100um_x_100um_li1_over_substrate","kpex/2.5D Extraction Tests","Mon Mar 31 19:35:25 GMT 2025","passed","Mon Mar 31 19:35:25 GMT 2025","","rcx25_test","",""
