"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","21","test_extraction","Unit Tests","Wed May 21 15:34:49 GMT 2025","passed","Wed May 21 15:34:49 GMT 2025","REXTest","resistor_extraction_test","",""
"","2465","test_sideoverlap_shielding_simple_plates_li1_m1_m2","kpex/2.5D Extraction Tests","Wed May 21 15:36:42 GMT 2025","passed","Wed May 21 15:36:44 GMT 2025","","rcx25_test","",""
"","2508","test_sideoverlap_simple_plates_li1_m1","kpex/2.5D Extraction Tests","Wed May 21 15:36:39 GMT 2025","passed","Wed May 21 15:36:42 GMT 2025","","rcx25_test","",""
"","1","test_averaged_off_diagonals","Unit Tests","Wed May 21 15:34:48 GMT 2025","passed","Wed May 21 15:34:48 GMT 2025","Test","capacitance_matrix_test","",""
"","0","test_normed_ascending","Unit Tests","Wed May 21 15:34:49 GMT 2025","passed","Wed May 21 15:34:49 GMT 2025","NetCoupleKeyTest","extraction_results_test","",""
"","0","test_summarize_sideoverlap","Unit Tests","Wed May 21 15:34:49 GMT 2025","passed","Wed May 21 15:34:49 GMT 2025","CellExtractionResultsTest","extraction_results_test","",""
"","0","test_summarize_overlap","Unit Tests","Wed May 21 15:34:49 GMT 2025","passed","Wed May 21 15:34:49 GMT 2025","CellExtractionResultsTest","extraction_results_test","",""
"","2433","test_lateral_fringe_shield_by_same_polygon_li1","kpex/2.5D Extraction Tests","Wed May 21 15:36:37 GMT 2025","passed","Wed May 21 15:36:39 GMT 2025","","rcx25_test","",""
"","0","test_parse_csv","Unit Tests","Wed May 21 15:34:48 GMT 2025","passed","Wed May 21 15:34:48 GMT 2025","Test","capacitance_matrix_test","",""
"","0","test_conductance","Unit Tests","Wed May 21 15:34:49 GMT 2025","passed","Wed May 21 15:34:49 GMT 2025","REXTest","resistor_extraction_test","",""
"","11499","test_single_plate_100um_x_100um_li1_over_substrate","kpex/FasterCap Extraction Tests","Wed May 21 15:36:10 GMT 2025","failed","Wed May 21 15:36:22 GMT 2025","","fastercap_test","",""
"","1","test_write_csv","Unit Tests","Wed May 21 15:34:48 GMT 2025","passed","Wed May 21 15:34:48 GMT 2025","Test","capacitance_matrix_test","",""
"","330","test_single_plate_100um_x_100um_li1_over_substrate","kpex/2.5D Extraction Tests","Wed May 21 15:36:22 GMT 2025","passed","Wed May 21 15:36:22 GMT 2025","","rcx25_test","",""
