"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1","test_conductance","Unit Tests","Mon Jul 07 15:45:17 GMT 2025","passed","Mon Jul 07 15:45:17 GMT 2025","REXTest","resistor_extraction_test","",""
"","2597","test_overlap_plates_100um_x_100um_li1_m1_m2_m3","kpex/2.5D Extraction Tests","Mon Jul 07 15:46:36 GMT 2025","passed","Mon Jul 07 15:46:38 GMT 2025","","rcx25_test","",""
"","0","test_render_enum_help__default__intenum","Unit Tests","Mon Jul 07 15:45:17 GMT 2025","passed","Mon Jul 07 15:45:17 GMT 2025","Test","argparse_helpers_test","",""
"","2","test_fastercap_parse_capacitance_matrix","Unit Tests","Mon Jul 07 15:45:17 GMT 2025","passed","Mon Jul 07 15:45:17 GMT 2025","Test","fastercap_runner_test","",""
"","1","test_netlist_reduction_2","Unit Tests","Mon Jul 07 15:45:17 GMT 2025","passed","Mon Jul 07 15:45:17 GMT 2025","Test","netlist_reducer_test","",""
"","6","test_rn_eliminate2","Unit Tests","Mon Jul 07 15:45:17 GMT 2025","passed","Mon Jul 07 15:45:17 GMT 2025","REXTest","resistor_extraction_test","",""
"","0","test_render_enum_help__nodefault__intenum","Unit Tests","Mon Jul 07 15:45:17 GMT 2025","passed","Mon Jul 07 15:45:17 GMT 2025","Test","argparse_helpers_test","",""
"","0","test_normed_descending","Unit Tests","Mon Jul 07 15:45:17 GMT 2025","passed","Mon Jul 07 15:45:17 GMT 2025","NetCoupleKeyTest","extraction_results_test","",""
"","1","test_write_csv","Unit Tests","Mon Jul 07 15:45:16 GMT 2025","passed","Mon Jul 07 15:45:16 GMT 2025","Test","capacitance_matrix_test","",""
"","10","test_netlist_reduction_2","Unit Tests","Mon Jul 07 15:45:17 GMT 2025","passed","Mon Jul 07 15:45:17 GMT 2025","Test","netlist_json_test","",""
"","2416","test_sidewall_100um_x_100um_distance_200nm_li1","kpex/2.5D Extraction Tests","Mon Jul 07 15:46:38 GMT 2025","passed","Mon Jul 07 15:46:41 GMT 2025","","rcx25_test","",""
"","21","test_extraction","Unit Tests","Mon Jul 07 15:45:17 GMT 2025","passed","Mon Jul 07 15:45:17 GMT 2025","REXTest","resistor_extraction_test","",""
"","2847","test_sideoverlap_fingered_li1_m1","kpex/2.5D Extraction Tests","Mon Jul 07 15:47:01 GMT 2025","passed","Mon Jul 07 15:47:03 GMT 2025","","rcx25_test","",""
"","1","test_expand_skinny_tris","Unit Tests","Mon Jul 07 15:45:17 GMT 2025","passed","Mon Jul 07 15:45:17 GMT 2025","REXTest","resistor_extraction_test","",""
"","2484","test_sidewall_cap_vpp_04p4x04p6_l1_redux","kpex/2.5D Extraction Tests","Mon Jul 07 15:46:43 GMT 2025","passed","Mon Jul 07 15:46:46 GMT 2025","","rcx25_test","",""
"","2494","test_sideoverlap_fingered_li1_m1_patternA","kpex/2.5D Extraction Tests","Mon Jul 07 15:46:58 GMT 2025","passed","Mon Jul 07 15:47:01 GMT 2025","","rcx25_test","",""
"","2402","test_lateral_fringe_shield_by_same_polygon_li1","kpex/2.5D Extraction Tests","Mon Jul 07 15:46:48 GMT 2025","passed","Mon Jul 07 15:46:50 GMT 2025","","rcx25_test","",""
"","2665","test_sideoverlap_plates_li1_m1","kpex/2.5D Extraction Tests","Mon Jul 07 15:46:55 GMT 2025","passed","Mon Jul 07 15:46:58 GMT 2025","","rcx25_test","",""
"","1069","test_fastercap_model_generator","Unit Tests","Mon Jul 07 15:45:16 GMT 2025","passed","Mon Jul 07 15:45:17 GMT 2025","","fastercap_model_generator_test","",""
"","0","test_parse_csv","Unit Tests","Mon Jul 07 15:45:16 GMT 2025","passed","Mon Jul 07 15:45:16 GMT 2025","Test","capacitance_matrix_test","",""
"","2481","test_near_body_shield_li1_m1","kpex/2.5D Extraction Tests","Mon Jul 07 15:46:46 GMT 2025","passed","Mon Jul 07 15:46:48 GMT 2025","","rcx25_test","",""
"","2451","test_overlap_plates_100um_x_100um_li1_m1","kpex/2.5D Extraction Tests","Mon Jul 07 15:46:33 GMT 2025","passed","Mon Jul 07 15:46:36 GMT 2025","","rcx25_test","",""
"","0","test_rn_eliminate","Unit Tests","Mon Jul 07 15:45:17 GMT 2025","passed","Mon Jul 07 15:45:17 GMT 2025","REXTest","resistor_extraction_test","",""
"","0","test_rex_basic","Unit Tests","Mon Jul 07 15:45:17 GMT 2025","passed","Mon Jul 07 15:45:17 GMT 2025","REXTest","resistor_extraction_test","",""
"","330","test_single_plate_100um_x_100um_li1_over_substrate","kpex/2.5D Extraction Tests","Mon Jul 07 15:46:33 GMT 2025","passed","Mon Jul 07 15:46:33 GMT 2025","","rcx25_test","",""
"","0","test_summarize_sidewall","Unit Tests","Mon Jul 07 15:45:17 GMT 2025","passed","Mon Jul 07 15:45:17 GMT 2025","CellExtractionResultsTest","extraction_results_test","",""
"","10652","test_single_plate_100um_x_100um_li1_over_substrate","kpex/FasterCap Extraction Tests","Mon Jul 07 15:46:22 GMT 2025","failed","Mon Jul 07 15:46:33 GMT 2025","","fastercap_test","",""
"","23","test_netlist_expansion","Unit Tests","Mon Jul 07 15:45:17 GMT 2025","passed","Mon Jul 07 15:45:17 GMT 2025","Test","netlist_expander_test","",""
"","3","test_netlist_reduction_1","Unit Tests","Mon Jul 07 15:45:17 GMT 2025","passed","Mon Jul 07 15:45:17 GMT 2025","Test","netlist_json_test","",""
"","2","test_netlist_reduction_1","Unit Tests","Mon Jul 07 15:45:17 GMT 2025","passed","Mon Jul 07 15:45:17 GMT 2025","Test","netlist_reducer_test","",""
"","2468","test_sideoverlap_shielding_simple_plates_li1_m1_m2","kpex/2.5D Extraction Tests","Mon Jul 07 15:46:53 GMT 2025","passed","Mon Jul 07 15:46:55 GMT 2025","","rcx25_test","",""
"","0","test_render_enum_help__default__strenum","Unit Tests","Mon Jul 07 15:45:17 GMT 2025","passed","Mon Jul 07 15:45:17 GMT 2025","Test","argparse_helpers_test","",""
"","0","test_summarize_overlap","Unit Tests","Mon Jul 07 15:45:17 GMT 2025","passed","Mon Jul 07 15:45:17 GMT 2025","CellExtractionResultsTest","extraction_results_test","",""
