"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","test_netlist_reduction_2","Unit Tests","Thu Jan 16 15:35:49 GMT 2025","passed","Thu Jan 16 15:35:49 GMT 2025","Test","netlist_reducer_test","",""
"","0","test_write_csv","Unit Tests","Thu Jan 16 15:35:47 GMT 2025","passed","Thu Jan 16 15:35:47 GMT 2025","Test","capacitance_matrix_test","",""
"","0","test_render_enum_help__default__strenum__lowercased","Unit Tests","Thu Jan 16 15:35:49 GMT 2025","passed","Thu Jan 16 15:35:49 GMT 2025","Test","argparse_helpers_test","",""
"","1063","test_fastercap_model_generator","Unit Tests","Thu Jan 16 15:35:48 GMT 2025","passed","Thu Jan 16 15:35:49 GMT 2025","","fastercap_model_generator_test","",""
"","32","test_netlist_expansion","Unit Tests","Thu Jan 16 15:35:49 GMT 2025","passed","Thu Jan 16 15:35:49 GMT 2025","Test","netlist_expander_test","",""
"","0","test_render_enum_help__nodefault__intenum","Unit Tests","Thu Jan 16 15:35:49 GMT 2025","passed","Thu Jan 16 15:35:49 GMT 2025","Test","argparse_helpers_test","",""
"","15","test_netlist_reduction_1","Unit Tests","Thu Jan 16 15:35:49 GMT 2025","passed","Thu Jan 16 15:35:49 GMT 2025","Test","netlist_reducer_test","",""
"","0","test_render_enum_help__default__strenum","Unit Tests","Thu Jan 16 15:35:49 GMT 2025","passed","Thu Jan 16 15:35:49 GMT 2025","Test","argparse_helpers_test","",""
"","0","test_render_enum_help__default__intenum","Unit Tests","Thu Jan 16 15:35:49 GMT 2025","passed","Thu Jan 16 15:35:49 GMT 2025","Test","argparse_helpers_test","",""
"","0","test_averaged_off_diagonals","Unit Tests","Thu Jan 16 15:35:47 GMT 2025","passed","Thu Jan 16 15:35:47 GMT 2025","Test","capacitance_matrix_test","",""
"","32","test_fastcap_parse_capacitance_matrix","Unit Tests","Thu Jan 16 15:35:47 GMT 2025","passed","Thu Jan 16 15:35:48 GMT 2025","Test","fastcap_runner_test","",""
"","0","test_parse_csv","Unit Tests","Thu Jan 16 15:35:47 GMT 2025","passed","Thu Jan 16 15:35:47 GMT 2025","Test","capacitance_matrix_test","",""
"","0","test_fastercap_parse_capacitance_matrix","Unit Tests","Thu Jan 16 15:35:49 GMT 2025","passed","Thu Jan 16 15:35:49 GMT 2025","Test","fastercap_runner_test","",""
