"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","test_summarize_sideoverlap","Unit Tests","Mon Jul 07 15:43:11 GMT 2025","passed","Mon Jul 07 15:43:11 GMT 2025","CellExtractionResultsTest","extraction_results_test","",""
"","1","test_expand_skinny_tris","Unit Tests","Mon Jul 07 15:43:11 GMT 2025","passed","Mon Jul 07 15:43:11 GMT 2025","REXTest","resistor_extraction_test","",""
"","0","test_render_enum_help__default__strenum__lowercased","Unit Tests","Mon Jul 07 15:43:11 GMT 2025","passed","Mon Jul 07 15:43:11 GMT 2025","Test","argparse_helpers_test","",""
"","1","test_netlist_reduction_2","Unit Tests","Mon Jul 07 15:43:11 GMT 2025","passed","Mon Jul 07 15:43:11 GMT 2025","Test","netlist_reducer_test","",""
"","0","test_conductance","Unit Tests","Mon Jul 07 15:43:11 GMT 2025","passed","Mon Jul 07 15:43:11 GMT 2025","REXTest","resistor_extraction_test","",""
"","0","test_summarize_overlap","Unit Tests","Mon Jul 07 15:43:11 GMT 2025","passed","Mon Jul 07 15:43:11 GMT 2025","CellExtractionResultsTest","extraction_results_test","",""
"","0","test_summarize_sidewall","Unit Tests","Mon Jul 07 15:43:11 GMT 2025","passed","Mon Jul 07 15:43:11 GMT 2025","CellExtractionResultsTest","extraction_results_test","",""
"","1","test_parse_csv","Unit Tests","Mon Jul 07 15:43:10 GMT 2025","passed","Mon Jul 07 15:43:10 GMT 2025","Test","capacitance_matrix_test","",""
"","0","test_write_csv","Unit Tests","Mon Jul 07 15:43:10 GMT 2025","passed","Mon Jul 07 15:43:10 GMT 2025","Test","capacitance_matrix_test","",""
"","23","test_netlist_expansion","Unit Tests","Mon Jul 07 15:43:11 GMT 2025","passed","Mon Jul 07 15:43:11 GMT 2025","Test","netlist_expander_test","",""
"","0","test_rex_basic","Unit Tests","Mon Jul 07 15:43:11 GMT 2025","passed","Mon Jul 07 15:43:11 GMT 2025","REXTest","resistor_extraction_test","",""
"","0","test_normed_ascending","Unit Tests","Mon Jul 07 15:43:11 GMT 2025","passed","Mon Jul 07 15:43:11 GMT 2025","NetCoupleKeyTest","extraction_results_test","",""
"","3","test_netlist_reduction_1","Unit Tests","Mon Jul 07 15:43:11 GMT 2025","passed","Mon Jul 07 15:43:11 GMT 2025","Test","netlist_json_test","",""
"","1","test_netlist_reduction_1","Unit Tests","Mon Jul 07 15:43:11 GMT 2025","passed","Mon Jul 07 15:43:11 GMT 2025","Test","netlist_reducer_test","",""
"","3","test_fastercap_parse_capacitance_matrix","Unit Tests","Mon Jul 07 15:43:11 GMT 2025","passed","Mon Jul 07 15:43:11 GMT 2025","Test","fastercap_runner_test","",""
"","1061","test_fastercap_model_generator","Unit Tests","Mon Jul 07 15:43:10 GMT 2025","passed","Mon Jul 07 15:43:11 GMT 2025","","fastercap_model_generator_test","",""
"","1","test_render_enum_help__nodefault__intenum","Unit Tests","Mon Jul 07 15:43:11 GMT 2025","passed","Mon Jul 07 15:43:11 GMT 2025","Test","argparse_helpers_test","",""
"","22","test_extraction","Unit Tests","Mon Jul 07 15:43:11 GMT 2025","passed","Mon Jul 07 15:43:11 GMT 2025","REXTest","resistor_extraction_test","",""
"","0","test_normed_descending","Unit Tests","Mon Jul 07 15:43:11 GMT 2025","passed","Mon Jul 07 15:43:11 GMT 2025","NetCoupleKeyTest","extraction_results_test","",""
"","27","test_fastcap_parse_capacitance_matrix","Unit Tests","Mon Jul 07 15:43:10 GMT 2025","passed","Mon Jul 07 15:43:10 GMT 2025","Test","fastcap_runner_test","",""
"","1","test_averaged_off_diagonals","Unit Tests","Mon Jul 07 15:43:10 GMT 2025","passed","Mon Jul 07 15:43:10 GMT 2025","Test","capacitance_matrix_test","",""
"","6","test_rn_eliminate2","Unit Tests","Mon Jul 07 15:43:11 GMT 2025","passed","Mon Jul 07 15:43:11 GMT 2025","REXTest","resistor_extraction_test","",""
"","11","test_netlist_reduction_2","Unit Tests","Mon Jul 07 15:43:11 GMT 2025","passed","Mon Jul 07 15:43:11 GMT 2025","Test","netlist_json_test","",""
"","1","test_render_enum_help__default__intenum","Unit Tests","Mon Jul 07 15:43:11 GMT 2025","passed","Mon Jul 07 15:43:11 GMT 2025","Test","argparse_helpers_test","",""
"","0","test_rn_eliminate","Unit Tests","Mon Jul 07 15:43:11 GMT 2025","passed","Mon Jul 07 15:43:11 GMT 2025","REXTest","resistor_extraction_test","",""
"","0","test_render_enum_help__default__strenum","Unit Tests","Mon Jul 07 15:43:11 GMT 2025","passed","Mon Jul 07 15:43:11 GMT 2025","Test","argparse_helpers_test","",""
