"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","22","test_fastcap_parse_capacitance_matrix","Unit Tests","Mon Dec 09 17:57:55 GMT 2024","passed","Mon Dec 09 17:57:55 GMT 2024","Test","fastcap_runner_test","",""
"","1","test_netlist_reduction_2","Unit Tests","Mon Dec 09 17:57:56 GMT 2024","passed","Mon Dec 09 17:57:56 GMT 2024","Test","netlist_reducer_test","",""
"","48","test_netlist_expansion","Unit Tests","Mon Dec 09 17:57:56 GMT 2024","passed","Mon Dec 09 17:57:56 GMT 2024","Test","netlist_expander_test","",""
"","3","test_averaged_off_diagonals","Unit Tests","Mon Dec 09 17:57:55 GMT 2024","passed","Mon Dec 09 17:57:55 GMT 2024","Test","capacitance_matrix_test","",""
"","2","test_fastercap_parse_capacitance_matrix","Unit Tests","Mon Dec 09 17:57:56 GMT 2024","passed","Mon Dec 09 17:57:56 GMT 2024","Test","fastercap_runner_test","",""
"","1","test_write_csv","Unit Tests","Mon Dec 09 17:57:55 GMT 2024","passed","Mon Dec 09 17:57:55 GMT 2024","Test","capacitance_matrix_test","",""
"","1093","test_fastercap_model_generator","Unit Tests","Mon Dec 09 17:57:55 GMT 2024","passed","Mon Dec 09 17:57:56 GMT 2024","","fastercap_model_generator_test","",""
"","3","test_netlist_reduction_1","Unit Tests","Mon Dec 09 17:57:56 GMT 2024","passed","Mon Dec 09 17:57:56 GMT 2024","Test","netlist_reducer_test","",""
"","0","test_parse_csv","Unit Tests","Mon Dec 09 17:57:55 GMT 2024","passed","Mon Dec 09 17:57:55 GMT 2024","Test","capacitance_matrix_test","",""
