"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3433","test_sideoverlap_fingered_li1_m1_patternA","kpex/2.5D Extraction Tests","Tue Mar 25 15:43:43 GMT 2025","failed","Tue Mar 25 15:43:47 GMT 2025","","rcx25_test","",""
"","3330","test_sidewall_100um_x_100um_distance_200nm_li1","kpex/2.5D Extraction Tests","Tue Mar 25 15:43:16 GMT 2025","failed","Tue Mar 25 15:43:19 GMT 2025","","rcx25_test","",""
"","16","test_netlist_reduction_2","Unit Tests","Tue Mar 25 14:16:24 GMT 2025","passed","Tue Mar 25 14:16:24 GMT 2025","Test","netlist_json_test","",""
"","5116879","test_single_plate_100um_x_100um_li1_over_substrate","kpex/FasterCap Extraction Tests","Tue Mar 25 14:17:52 GMT 2025","failed","Tue Mar 25 15:43:08 GMT 2025","","fastercap_test","",""
"","0","test_rn_eliminate","Unit Tests","Tue Mar 25 14:16:24 GMT 2025","passed","Tue Mar 25 14:16:24 GMT 2025","REXTest","resistor_extraction_test","",""
"","3808","test_sideoverlap_fingered_li1_m1","kpex/2.5D Extraction Tests","Tue Mar 25 15:43:47 GMT 2025","failed","Tue Mar 25 15:43:50 GMT 2025","","rcx25_test","",""
"","3645","test_sideoverlap_plates_li1_m1","kpex/2.5D Extraction Tests","Tue Mar 25 15:43:40 GMT 2025","failed","Tue Mar 25 15:43:43 GMT 2025","","rcx25_test","",""
"","5266","test_sideoverlap_complex_li1_m1","kpex/2.5D Extraction Tests","Tue Mar 25 15:43:50 GMT 2025","failed","Tue Mar 25 15:43:56 GMT 2025","","rcx25_test","",""
"","3378","test_overlap_plates_100um_x_100um_li1_m1","kpex/2.5D Extraction Tests","Tue Mar 25 15:43:09 GMT 2025","failed","Tue Mar 25 15:43:12 GMT 2025","","rcx25_test","",""
"","0","test_summarize_overlap","Unit Tests","Tue Mar 25 14:16:24 GMT 2025","passed","Tue Mar 25 14:16:24 GMT 2025","CellExtractionResultsTest","extraction_results_test","",""
"","0","test_expand_skinny_tris","Unit Tests","Tue Mar 25 14:16:24 GMT 2025","passed","Tue Mar 25 14:16:24 GMT 2025","REXTest","resistor_extraction_test","",""
"","16","test_extraction","Unit Tests","Tue Mar 25 14:16:24 GMT 2025","passed","Tue Mar 25 14:16:24 GMT 2025","REXTest","resistor_extraction_test","",""
"","0","test_summarize_sidewall","Unit Tests","Tue Mar 25 14:16:24 GMT 2025","passed","Tue Mar 25 14:16:24 GMT 2025","CellExtractionResultsTest","extraction_results_test","",""
"","3376","test_near_body_shield_li1_m1","kpex/2.5D Extraction Tests","Tue Mar 25 15:43:26 GMT 2025","failed","Tue Mar 25 15:43:29 GMT 2025","","rcx25_test","",""
"","0","test_render_enum_help__default__intenum","Unit Tests","Tue Mar 25 14:16:24 GMT 2025","passed","Tue Mar 25 14:16:24 GMT 2025","Test","argparse_helpers_test","",""
"","3378","test_sideoverlap_simple_plates_li1_m1","kpex/2.5D Extraction Tests","Tue Mar 25 15:43:33 GMT 2025","failed","Tue Mar 25 15:43:36 GMT 2025","","rcx25_test","",""
"","3314","test_lateral_fringe_shield_by_same_polygon_li1","kpex/2.5D Extraction Tests","Tue Mar 25 15:43:29 GMT 2025","failed","Tue Mar 25 15:43:33 GMT 2025","","rcx25_test","",""
"","0","test_netlist_reduction_1","Unit Tests","Tue Mar 25 14:16:24 GMT 2025","passed","Tue Mar 25 14:16:24 GMT 2025","Test","netlist_json_test","",""
"","3504","test_overlap_plates_100um_x_100um_li1_m1_m2_m3","kpex/2.5D Extraction Tests","Tue Mar 25 15:43:12 GMT 2025","failed","Tue Mar 25 15:43:16 GMT 2025","","rcx25_test","",""
"","0","test_summarize_sideoverlap","Unit Tests","Tue Mar 25 14:16:24 GMT 2025","passed","Tue Mar 25 14:16:24 GMT 2025","CellExtractionResultsTest","extraction_results_test","",""
"","0","test_netlist_reduction_1","Unit Tests","Tue Mar 25 14:16:24 GMT 2025","passed","Tue Mar 25 14:16:24 GMT 2025","Test","netlist_reducer_test","",""
"","333","test_single_plate_100um_x_100um_li1_over_substrate","kpex/2.5D Extraction Tests","Tue Mar 25 15:43:09 GMT 2025","failed","Tue Mar 25 15:43:09 GMT 2025","","rcx25_test","",""
"","0","test_rex_basic","Unit Tests","Tue Mar 25 14:16:24 GMT 2025","passed","Tue Mar 25 14:16:24 GMT 2025","REXTest","resistor_extraction_test","",""
"","0","test_render_enum_help__nodefault__intenum","Unit Tests","Tue Mar 25 14:16:24 GMT 2025","passed","Tue Mar 25 14:16:24 GMT 2025","Test","argparse_helpers_test","",""
"","15","test_netlist_reduction_2","Unit Tests","Tue Mar 25 14:16:24 GMT 2025","passed","Tue Mar 25 14:16:24 GMT 2025","Test","netlist_reducer_test","",""
"","1094","test_fastercap_model_generator","Unit Tests","Tue Mar 25 14:16:23 GMT 2025","passed","Tue Mar 25 14:16:24 GMT 2025","","fastercap_model_generator_test","",""
"","0","test_parse_csv","Unit Tests","Tue Mar 25 14:16:23 GMT 2025","passed","Tue Mar 25 14:16:23 GMT 2025","Test","capacitance_matrix_test","",""
"","0","test_fastercap_parse_capacitance_matrix","Unit Tests","Tue Mar 25 14:16:24 GMT 2025","passed","Tue Mar 25 14:16:24 GMT 2025","Test","fastercap_runner_test","",""
"","3390","test_sideoverlap_shielding_simple_plates_li1_m1_m2","kpex/2.5D Extraction Tests","Tue Mar 25 15:43:36 GMT 2025","failed","Tue Mar 25 15:43:39 GMT 2025","","rcx25_test","",""
