"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1","test_render_enum_help__default__strenum","Unit Tests","Tue May 27 15:24:57 GMT 2025","passed","Tue May 27 15:24:57 GMT 2025","Test","argparse_helpers_test","",""
"","1","test_summarize_sideoverlap","Unit Tests","Tue May 27 15:24:57 GMT 2025","passed","Tue May 27 15:24:57 GMT 2025","CellExtractionResultsTest","extraction_results_test","",""
"","1","test_rn_eliminate","Unit Tests","Tue May 27 15:24:57 GMT 2025","passed","Tue May 27 15:24:57 GMT 2025","REXTest","resistor_extraction_test","",""
"","3","test_fastercap_parse_capacitance_matrix","Unit Tests","Tue May 27 15:24:57 GMT 2025","passed","Tue May 27 15:24:57 GMT 2025","Test","fastercap_runner_test","",""
"","2514","test_sideoverlap_shielding_simple_plates_li1_m1_m2","kpex/2.5D Extraction Tests","Tue May 27 15:34:56 GMT 2025","passed","Tue May 27 15:34:59 GMT 2025","","rcx25_test","",""
"","4162","test_sideoverlap_complex_li1_m1","kpex/2.5D Extraction Tests","Tue May 27 15:35:07 GMT 2025","passed","Tue May 27 15:35:11 GMT 2025","","rcx25_test","",""
"","1","test_normed_descending","Unit Tests","Tue May 27 15:24:57 GMT 2025","passed","Tue May 27 15:24:57 GMT 2025","NetCoupleKeyTest","extraction_results_test","",""
"","1","test_render_enum_help__nodefault__intenum","Unit Tests","Tue May 27 15:24:57 GMT 2025","passed","Tue May 27 15:24:57 GMT 2025","Test","argparse_helpers_test","",""
"","10965","test_single_plate_100um_x_100um_li1_over_substrate","kpex/FasterCap Extraction Tests","Tue May 27 15:34:25 GMT 2025","failed","Tue May 27 15:34:36 GMT 2025","","fastercap_test","",""
"","1","test_summarize_sidewall","Unit Tests","Tue May 27 15:24:57 GMT 2025","passed","Tue May 27 15:24:57 GMT 2025","CellExtractionResultsTest","extraction_results_test","",""
"","1072","test_fastercap_model_generator","Unit Tests","Tue May 27 15:24:56 GMT 2025","passed","Tue May 27 15:24:57 GMT 2025","","fastercap_model_generator_test","",""
"","1","test_parse_csv","Unit Tests","Tue May 27 15:24:56 GMT 2025","passed","Tue May 27 15:24:56 GMT 2025","Test","capacitance_matrix_test","",""
