"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2503","test_lateral_fringe_shield_by_same_polygon_li1","kpex/2.5D Extraction Tests","Thu Jul 10 13:16:22 GMT 2025","passed","Thu Jul 10 13:16:24 GMT 2025","","rcx25_test","",""
"","2559","test_sideoverlap_shielding_simple_plates_li1_m1_m2","kpex/2.5D Extraction Tests","Thu Jul 10 13:16:27 GMT 2025","passed","Thu Jul 10 13:16:29 GMT 2025","","rcx25_test","",""
"","11310","test_single_plate_100um_x_100um_li1_over_substrate","kpex/FasterCap Extraction Tests","Thu Jul 10 13:15:54 GMT 2025","failed","Thu Jul 10 13:16:06 GMT 2025","","fastercap_test","",""
"","0","test_render_enum_help__nodefault__intenum","Unit Tests","Thu Jul 10 13:14:21 GMT 2025","passed","Thu Jul 10 13:14:21 GMT 2025","Test","argparse_helpers_test","",""
"","0","test_write_csv","Unit Tests","Thu Jul 10 13:14:20 GMT 2025","passed","Thu Jul 10 13:14:20 GMT 2025","Test","capacitance_matrix_test","",""
"","0","test_summarize_sidewall","Unit Tests","Thu Jul 10 13:14:21 GMT 2025","passed","Thu Jul 10 13:14:21 GMT 2025","CellExtractionResultsTest","extraction_results_test","",""
"","0","test_render_enum_help__default__strenum","Unit Tests","Thu Jul 10 13:14:21 GMT 2025","passed","Thu Jul 10 13:14:21 GMT 2025","Test","argparse_helpers_test","",""
"","0","test_render_enum_help__default__strenum__lowercased","Unit Tests","Thu Jul 10 13:14:21 GMT 2025","passed","Thu Jul 10 13:14:21 GMT 2025","Test","argparse_helpers_test","",""
"","2578","test_sidewall_cap_vpp_04p4x04p6_l1_redux","kpex/2.5D Extraction Tests","Thu Jul 10 13:16:16 GMT 2025","passed","Thu Jul 10 13:16:19 GMT 2025","","rcx25_test","",""
"","0","test_fastercap_parse_capacitance_matrix","Unit Tests","Thu Jul 10 13:14:21 GMT 2025","passed","Thu Jul 10 13:14:21 GMT 2025","Test","fastercap_runner_test","",""
"","0","test_netlist_reduction_1","Unit Tests","Thu Jul 10 13:14:21 GMT 2025","passed","Thu Jul 10 13:14:21 GMT 2025","Test","netlist_json_test","",""
"","0","test_parse_csv","Unit Tests","Thu Jul 10 13:14:20 GMT 2025","passed","Thu Jul 10 13:14:20 GMT 2025","Test","capacitance_matrix_test","",""
"","2535","test_sideoverlap_simple_plates_li1_m1","kpex/2.5D Extraction Tests","Thu Jul 10 13:16:24 GMT 2025","passed","Thu Jul 10 13:16:27 GMT 2025","","rcx25_test","",""
"","31","test_fastcap_parse_capacitance_matrix","Unit Tests","Thu Jul 10 13:14:20 GMT 2025","passed","Thu Jul 10 13:14:20 GMT 2025","Test","fastcap_runner_test","",""
"","2565","test_near_body_shield_li1_m1","kpex/2.5D Extraction Tests","Thu Jul 10 13:16:19 GMT 2025","passed","Thu Jul 10 13:16:22 GMT 2025","","rcx25_test","",""
